train_sample_id,utterance_id,conversation_id,session,speaker_id,gender,emotion_4class,emotion_id,original_emotion,valence,arousal,dominance,valence_norm,arousal_norm,dominance_norm,start_time,end_time,eval_duration,duration,sample_rate,channels,wav_path
iemocap_hf_05372,Ses03M_script01_3_F017,Ses03M_script01,Ses03,Ses03F,female,happy,3,happy,4.0,4.0,3.0,0.75,0.75,0.5,0.0,7.1310625,7.1310625,7.1310625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F017.wav
iemocap_hf_05373,Ses03M_script01_3_F018,Ses03M_script01,Ses03,Ses03F,female,happy,3,happy,4.0,2.5,3.0,0.75,0.375,0.5,0.0,3.663625,3.663625,3.663625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F018.wav
iemocap_hf_05374,Ses03M_script01_3_F019,Ses03M_script01,Ses03,Ses03F,female,happy,3,happy,4.5,3.0,3.0,0.875,0.5,0.5,0.0,2.333375,2.333375,2.333375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F019.wav
iemocap_hf_05375,Ses03M_script01_3_F020,Ses03M_script01,Ses03,Ses03F,female,happy,3,happy,4.0,4.5,4.0,0.75,0.875,0.75,0.0,6.5204375,6.5204375,6.5204375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F020.wav
iemocap_hf_05376,Ses03M_script01_3_F021,Ses03M_script01,Ses03,Ses03F,female,happy,3,happy,3.5,3.0,3.0,0.625,0.5,0.5,0.0,3.9689375,3.9689375,3.9689375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F021.wav
iemocap_hf_05377,Ses03M_script01_3_F022,Ses03M_script01,Ses03,Ses03F,female,happy,3,excited,3.5,3.5,4.0,0.625,0.625,0.75,0.0,4.775875,4.775875,4.775875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F022.wav
iemocap_hf_05384,Ses03M_script01_3_F029,Ses03M_script01,Ses03,Ses03F,female,sad,2,sad,2.0,2.5,2.5,0.25,0.375,0.375,0.0,2.2025625,2.2025625,2.2025625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F029.wav
iemocap_hf_05385,Ses03M_script01_3_F030,Ses03M_script01,Ses03,Ses03F,female,sad,2,sad,2.5,2.0,3.0,0.375,0.25,0.5,0.0,2.3115625,2.3115625,2.3115625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F030.wav
iemocap_hf_05386,Ses03M_script01_3_F031,Ses03M_script01,Ses03,Ses03F,female,sad,2,sad,2.0,2.5,2.0,0.25,0.375,0.25,0.0,3.4019375,3.4019375,3.4019375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F031.wav
iemocap_hf_05387,Ses03M_script01_3_F032,Ses03M_script01,Ses03,Ses03F,female,happy,3,excited,2.0,3.5,3.5,0.25,0.625,0.625,0.0,6.7915625,6.7915625,6.7915625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F032.wav
iemocap_hf_05388,Ses03M_script01_3_F033,Ses03M_script01,Ses03,Ses03F,female,sad,2,sad,2.0,4.0,4.5,0.25,0.75,0.875,0.0,12.8209375,12.8209375,12.8209375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F033.wav
iemocap_hf_05389,Ses03M_script01_3_F034,Ses03M_script01,Ses03,Ses03F,female,happy,3,happy,4.0,3.5,3.0,0.75,0.625,0.5,0.0,3.947125,3.947125,3.947125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_F034.wav
iemocap_hf_05391,Ses03M_script01_3_M001,Ses03M_script01,Ses03,Ses03M,male,neutral,0,neutral,3.0,2.5,2.0,0.5,0.375,0.25,0.0,3.3365625,3.3365625,3.3365625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M001.wav
iemocap_hf_05394,Ses03M_script01_3_M004,Ses03M_script01,Ses03,Ses03M,male,neutral,0,neutral,3.0,2.5,3.5,0.5,0.375,0.625,0.0,2.2679375,2.2679375,2.2679375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M004.wav
iemocap_hf_05397,Ses03M_script01_3_M007,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,3.0,3.0,2.0,0.5,0.5,0.25,0.0,4.3833125,4.3833125,4.3833125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M007.wav
iemocap_hf_05398,Ses03M_script01_3_M008,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,3.0,3.0,0.75,0.5,0.5,0.0,5.83,5.83,5.83,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M008.wav
iemocap_hf_05399,Ses03M_script01_3_M009,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,4.5,3.5,3.5,0.875,0.625,0.625,0.0,7.48,7.48,7.48,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M009.wav
iemocap_hf_05400,Ses03M_script01_3_M010,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,4.0,3.5,0.75,0.75,0.625,0.0,2.3988125,2.3988125,2.3988125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M010.wav
iemocap_hf_05401,Ses03M_script01_3_M011,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,4.5,3.5,4.0,0.875,0.625,0.75,0.0,5.4955,5.4955,5.4955,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M011.wav
iemocap_hf_05402,Ses03M_script01_3_M012,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,3.5,4.0,4.0,0.625,0.75,0.75,0.0,10.2371875,10.2371875,10.2371875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M012.wav
iemocap_hf_05403,Ses03M_script01_3_M013,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,2.0,3.0,4.0,0.25,0.5,0.75,0.0,6.089625,6.089625,6.089625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M013.wav
iemocap_hf_05404,Ses03M_script01_3_M014,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,2.5,2.5,3.0,0.375,0.375,0.5,0.0,3.271125,3.271125,3.271125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M014.wav
iemocap_hf_05406,Ses03M_script01_3_M016,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,3.0,2.5,0.75,0.5,0.375,0.0,2.7173125,2.7173125,2.7173125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M016.wav
iemocap_hf_05407,Ses03M_script01_3_M017,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,3.5,2.5,3.0,0.625,0.375,0.5,0.0,3.1620625,3.1620625,3.1620625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M017.wav
iemocap_hf_05408,Ses03M_script01_3_M018,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,2.0,4.0,0.75,0.25,0.75,0.0,6.1279375,6.1279375,6.1279375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M018.wav
iemocap_hf_05409,Ses03M_script01_3_M019,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,4.5,3.5,4.0,0.875,0.625,0.75,0.0,7.38975,7.38975,7.38975,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M019.wav
iemocap_hf_05410,Ses03M_script01_3_M020,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,4.0,3.0,3.5,0.75,0.5,0.625,0.0,3.7149375,3.7149375,3.7149375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M020.wav
iemocap_hf_05411,Ses03M_script01_3_M021,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,2.5,3.5,0.75,0.375,0.625,0.0,6.0406875,6.0406875,6.0406875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M021.wav
iemocap_hf_05412,Ses03M_script01_3_M022,Ses03M_script01,Ses03,Ses03M,male,happy,3,excited,3.0,3.0,2.5,0.5,0.5,0.375,0.0,2.388125,2.388125,2.388125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M022.wav
iemocap_hf_05413,Ses03M_script01_3_M023,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,3.5,3.0,2.5,0.625,0.5,0.375,0.0,6.89675,6.89675,6.89675,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M023.wav
iemocap_hf_05417,Ses03M_script01_3_M027,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,3.0,3.5,0.375,0.5,0.625,0.0,5.5173125,5.5173125,5.5173125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M027.wav
iemocap_hf_05418,Ses03M_script01_3_M028,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.0,2.0,3.0,0.25,0.25,0.5,0.0,2.6605,2.6605,2.6605,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M028.wav
iemocap_hf_05419,Ses03M_script01_3_M029,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.0,2.5,3.0,0.25,0.375,0.5,0.0,2.507875,2.507875,2.507875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M029.wav
iemocap_hf_05420,Ses03M_script01_3_M030,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,3.0,2.5,3.0,0.5,0.375,0.5,0.0,5.585875,5.585875,5.585875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M030.wav
iemocap_hf_05421,Ses03M_script01_3_M031,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,3.0,2.5,3.5,0.5,0.375,0.625,0.0,11.9220625,11.9220625,11.9220625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M031.wav
iemocap_hf_05422,Ses03M_script01_3_M032,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,2.5,4.5,0.375,0.375,0.875,0.0,10.1075,10.1075,10.1075,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M032.wav
iemocap_hf_05423,Ses03M_script01_3_M033,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,2.5,4.5,0.375,0.375,0.875,0.0,11.6549375,11.6549375,11.6549375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M033.wav
iemocap_hf_05424,Ses03M_script01_3_M034,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,3.0,3.0,4.5,0.5,0.5,0.875,0.0,7.7799375,7.7799375,7.7799375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M034.wav
iemocap_hf_05425,Ses03M_script01_3_M035,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,3.5,4.5,0.375,0.625,0.875,0.0,10.825625,10.825625,10.825625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M035.wav
iemocap_hf_05426,Ses03M_script01_3_M036,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,3.5,4.5,0.375,0.625,0.875,0.0,12.6734375,12.6734375,12.6734375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M036.wav
iemocap_hf_05427,Ses03M_script01_3_M037,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,3.5,4.5,0.375,0.625,0.875,0.0,11.8874375,11.8874375,11.8874375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M037.wav
iemocap_hf_05428,Ses03M_script01_3_M038,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.0,3.0,4.0,0.25,0.5,0.75,0.0,9.6645625,9.6645625,9.6645625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M038.wav
iemocap_hf_05429,Ses03M_script01_3_M039,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,3.0,3.5,3.5,0.5,0.625,0.625,0.0,6.346,6.346,6.346,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M039.wav
iemocap_hf_05430,Ses03M_script01_3_M040,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,3.5,4.5,0.375,0.625,0.875,0.0,12.38675,12.38675,12.38675,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M040.wav
iemocap_hf_05431,Ses03M_script01_3_M041,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.0,3.0,3.5,0.25,0.5,0.625,0.0,4.7810625,4.7810625,4.7810625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M041.wav
iemocap_hf_05432,Ses03M_script01_3_M042,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,2.5,2.5,3.0,0.375,0.375,0.5,0.0,6.9300625,6.9300625,6.9300625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M042.wav
iemocap_hf_05433,Ses03M_script01_3_M043,Ses03M_script01,Ses03,Ses03M,male,sad,2,sad,3.0,3.0,3.5,0.5,0.5,0.625,0.0,2.791375,2.791375,2.791375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M043.wav
iemocap_hf_05435,Ses03M_script01_3_M045,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,3.0,4.0,0.75,0.5,0.75,0.0,3.641875,3.641875,3.641875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M045.wav
iemocap_hf_05436,Ses03M_script01_3_M046,Ses03M_script01,Ses03,Ses03M,male,happy,3,happy,4.0,2.0,3.0,0.75,0.25,0.5,0.0,2.004875,2.004875,2.004875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script01_3_M046.wav
iemocap_hf_05437,Ses03M_script02_1_F000,Ses03M_script02,Ses03,Ses03F,female,sad,2,sad,2.5,2.5,3.0,0.375,0.375,0.5,0.0,2.3086875,2.3086875,2.3086875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F000.wav
iemocap_hf_05442,Ses03M_script02_1_F005,Ses03M_script02,Ses03,Ses03F,female,neutral,0,neutral,3.0,3.5,3.0,0.5,0.625,0.5,0.0,1.962375,1.962375,1.962375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F005.wav
iemocap_hf_05443,Ses03M_script02_1_F006,Ses03M_script02,Ses03,Ses03F,female,sad,2,sad,2.5,2.5,3.0,0.375,0.375,0.5,0.0,3.0178125,3.0178125,3.0178125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F006.wav
iemocap_hf_05447,Ses03M_script02_1_F010,Ses03M_script02,Ses03,Ses03F,female,neutral,0,neutral,1.5,4.0,4.0,0.125,0.75,0.75,0.0,1.435,1.435,1.435,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F010.wav
iemocap_hf_05453,Ses03M_script02_1_F016,Ses03M_script02,Ses03,Ses03F,female,neutral,0,neutral,2.0,3.0,3.5,0.25,0.5,0.625,0.0,2.27575,2.27575,2.27575,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F016.wav
iemocap_hf_05454,Ses03M_script02_1_F017,Ses03M_script02,Ses03,Ses03F,female,sad,2,sad,2.0,2.5,4.0,0.25,0.375,0.75,0.0,1.599625,1.599625,1.599625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F017.wav
iemocap_hf_05458,Ses03M_script02_1_F021,Ses03M_script02,Ses03,Ses03F,female,sad,2,sad,3.5,2.0,3.0,0.625,0.25,0.5,0.0,2.011875,2.011875,2.011875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_F021.wav
iemocap_hf_05460,Ses03M_script02_1_M000,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.0,3.5,4.5,0.75,0.625,0.875,0.0,9.59775,9.59775,9.59775,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M000.wav
iemocap_hf_05461,Ses03M_script02_1_M001,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.5,3.5,4.5,0.875,0.625,0.875,0.0,5.1121875,5.1121875,5.1121875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M001.wav
iemocap_hf_05462,Ses03M_script02_1_M002,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.0,2.5,3.5,0.75,0.375,0.625,0.0,10.323375,10.323375,10.323375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M002.wav
iemocap_hf_05463,Ses03M_script02_1_M003,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.5,3.5,4.5,0.875,0.625,0.875,0.0,7.75075,7.75075,7.75075,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M003.wav
iemocap_hf_05464,Ses03M_script02_1_M004,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,3.5,3.5,3.5,0.625,0.625,0.625,0.0,6.0324375,6.0324375,6.0324375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M004.wav
iemocap_hf_05465,Ses03M_script02_1_M005,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,3.5,4.5,4.0,0.625,0.875,0.75,0.0,7.2924375,7.2924375,7.2924375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M005.wav
iemocap_hf_05467,Ses03M_script02_1_M007,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.0,3.0,3.0,0.75,0.5,0.5,0.0,2.5395625,2.5395625,2.5395625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M007.wav
iemocap_hf_05468,Ses03M_script02_1_M008,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.5,2.5,2.5,0.375,0.375,0.375,0.0,1.7315,1.7315,1.7315,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M008.wav
iemocap_hf_05469,Ses03M_script02_1_M009,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.5,4.0,4.0,0.375,0.75,0.75,0.0,8.0831875,8.0831875,8.0831875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M009.wav
iemocap_hf_05470,Ses03M_script02_1_M010,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,3.5,4.0,3.5,0.625,0.75,0.625,0.0,6.323875,6.323875,6.323875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M010.wav
iemocap_hf_05471,Ses03M_script02_1_M011,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,3.0,2.0,3.5,0.5,0.25,0.625,0.0,6.3375625,6.3375625,6.3375625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M011.wav
iemocap_hf_05472,Ses03M_script02_1_M012,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.5,3.0,3.0,0.375,0.5,0.5,0.0,3.825875,3.825875,3.825875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M012.wav
iemocap_hf_05473,Ses03M_script02_1_M013,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.0,3.0,4.0,0.25,0.5,0.75,0.0,5.9861875,5.9861875,5.9861875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M013.wav
iemocap_hf_05474,Ses03M_script02_1_M014,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,3.0,3.5,4.0,0.5,0.625,0.75,0.0,7.8826875,7.8826875,7.8826875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M014.wav
iemocap_hf_05475,Ses03M_script02_1_M015,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.5,4.0,4.5,0.875,0.75,0.875,0.0,12.0219375,12.0219375,12.0219375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M015.wav
iemocap_hf_05476,Ses03M_script02_1_M016,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,4.0,3.0,4.0,0.75,0.5,0.75,0.0,5.7718125,5.7718125,5.7718125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M016.wav
iemocap_hf_05477,Ses03M_script02_1_M017,Ses03M_script02,Ses03,Ses03M,male,neutral,0,neutral,3.0,3.5,3.0,0.5,0.625,0.5,0.0,2.8694375,2.8694375,2.8694375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M017.wav
iemocap_hf_05481,Ses03M_script02_1_M021,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.0,3.5,4.0,0.25,0.625,0.75,0.0,1.8224375,1.8224375,1.8224375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M021.wav
iemocap_hf_05482,Ses03M_script02_1_M022,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.0,3.0,4.0,0.25,0.5,0.75,0.0,1.781,1.781,1.781,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M022.wav
iemocap_hf_05483,Ses03M_script02_1_M023,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.0,4.0,4.5,0.25,0.75,0.875,0.0,14.2481875,14.2481875,14.2481875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M023.wav
iemocap_hf_05484,Ses03M_script02_1_M024,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,2.5,4.0,4.5,0.375,0.75,0.875,0.0,12.153875,12.153875,12.153875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M024.wav
iemocap_hf_05485,Ses03M_script02_1_M025,Ses03M_script02,Ses03,Ses03M,male,happy,3,excited,3.5,3.5,4.5,0.625,0.625,0.875,0.0,6.2830625,6.2830625,6.2830625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses03M_script02_1_M025.wav
