train_sample_id,utterance_id,wav_path,original_samples,original_seconds_after_resample,was_truncated,peak_abs
iemocap_train_02018,Ses02M_script01_3_M036,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M036.wav,55475,3.4671875,False,0.07769775390625
iemocap_train_02019,Ses02M_script02_1_M000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M000.wav,53599,3.3499375,False,0.127532958984375
iemocap_train_02020,Ses02M_script02_1_M001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M001.wav,70719,4.4199375,False,0.3365478515625
iemocap_train_02021,Ses02M_script02_1_M003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M003.wav,22880,1.43,False,0.153839111328125
iemocap_train_02022,Ses02M_script02_1_M004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M004.wav,100159,6.2599375,False,0.122467041015625
iemocap_train_02023,Ses02M_script02_1_M005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M005.wav,89760,5.61,False,0.210784912109375
iemocap_train_02024,Ses02M_script02_1_M006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M006.wav,141760,8.86,False,0.292266845703125
iemocap_train_02025,Ses02M_script02_1_M013,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M013.wav,119369,7.4605625,False,0.184417724609375
iemocap_train_02026,Ses02M_script02_1_M014,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M014.wav,104640,6.54,False,0.166595458984375
iemocap_train_02027,Ses02M_script02_1_M015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M015.wav,76716,4.79475,False,0.423980712890625
iemocap_train_02028,Ses02M_script02_1_M016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M016.wav,100899,6.3061875,False,0.18682861328125
iemocap_train_02029,Ses02M_script02_1_M023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M023.wav,83039,5.1899375,False,0.165802001953125
iemocap_train_02030,Ses02M_script02_1_M024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M024.wav,128319,8.0199375,False,0.3125
iemocap_train_02031,Ses02M_script02_1_M025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M025.wav,161963,10.1226875,False,0.27685546875
iemocap_train_02032,Ses02M_script02_1_M026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M026.wav,54016,3.376,False,0.2933349609375
iemocap_train_02033,Ses02M_script02_1_M028,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M028.wav,159199,9.9499375,False,0.26458740234375
iemocap_train_02034,Ses02M_script02_1_M029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M029.wav,124960,7.81,False,0.2662353515625
iemocap_train_02035,Ses02M_script02_1_M035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M035.wav,81919,5.1199375,False,0.374664306640625
iemocap_train_02036,Ses02M_script02_1_M036,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M036.wav,155520,9.72,False,0.265411376953125
iemocap_train_02037,Ses02M_script02_1_M037,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M037.wav,75840,4.74,False,0.166229248046875
iemocap_train_02038,Ses02M_script02_1_M038,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M038.wav,136960,8.56,False,0.166473388671875
iemocap_train_02039,Ses02M_script02_1_M039,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M039.wav,301255,18.8284375,True,0.24945068359375
iemocap_train_02040,Ses02M_script02_1_M040,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M040.wav,184479,11.5299375,False,0.296539306640625
iemocap_train_02041,Ses02M_script02_1_M041,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M041.wav,150239,9.3899375,False,0.27032470703125
iemocap_train_02042,Ses02M_script02_1_M042,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M042.wav,55519,3.4699375,False,0.235626220703125
iemocap_train_02043,Ses02M_script02_2_M000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.wav,31680,1.98,False,0.159332275390625
iemocap_train_02044,Ses02M_script02_2_M001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.wav,29600,1.85,False,0.131317138671875
iemocap_train_02045,Ses02M_script02_2_M002,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.wav,76479,4.7799375,False,0.211456298828125
iemocap_train_02046,Ses02M_script02_2_M010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.wav,35200,2.2,False,0.090362548828125
iemocap_train_02047,Ses02M_script02_2_M015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.wav,189600,11.85,False,0.190185546875
iemocap_train_02048,Ses02M_script02_2_M016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.wav,72319,4.5199375,False,0.22918701171875
iemocap_train_02049,Ses02M_script02_2_M017,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.wav,98880,6.18,False,0.15057373046875
iemocap_train_02050,Ses02M_script02_2_M019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M019.wav,149920,9.37,False,0.234130859375
iemocap_train_02051,Ses02M_script02_2_M020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M020.wav,88800,5.55,False,0.128753662109375
iemocap_train_02052,Ses02M_script02_2_M021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.wav,87519,5.4699375,False,0.1229248046875
iemocap_train_02053,Ses02M_script02_2_M022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.wav,36480,2.28,False,0.068115234375
iemocap_train_02054,Ses02M_script02_2_M023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.wav,28800,1.8,False,0.0728759765625
iemocap_train_02055,Ses02M_script02_2_M025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.wav,25920,1.62,False,0.150909423828125
iemocap_train_02056,Ses02M_script02_2_M029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M029.wav,207039,12.9399375,True,0.806182861328125
iemocap_train_02057,Ses02M_script02_2_M035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.wav,34240,2.14,False,0.08599853515625
iemocap_train_02058,Ses02M_script02_2_M037,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M037.wav,58720,3.67,False,0.094329833984375
iemocap_train_02059,Ses02M_script02_2_M038,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M038.wav,94720,5.92,False,0.098236083984375
iemocap_train_02060,Ses02M_script02_2_M040,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.wav,68159,4.2599375,False,0.05474853515625
iemocap_train_02061,Ses02M_script02_2_M041,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.wav,97645,6.1028125,False,0.142730712890625
iemocap_train_02062,Ses02M_script02_2_M042,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.wav,34559,2.1599375,False,0.123077392578125
iemocap_train_02063,Ses02M_script02_2_M045,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M045.wav,66880,4.18,False,0.056549072265625
iemocap_train_02064,Ses02M_script02_2_M046,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.wav,22239,1.3899375,False,0.06463623046875
iemocap_train_02065,Ses02M_script03_1_M005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M005.wav,105924,6.62025,False,0.3726806640625
iemocap_train_02066,Ses02M_script03_1_M007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.wav,33400,2.0875,False,0.177947998046875
iemocap_train_02067,Ses02M_script03_1_M008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.wav,71367,4.4604375,False,0.265350341796875
iemocap_train_02068,Ses02M_script03_1_M009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.wav,31718,1.982375,False,0.104278564453125
iemocap_train_02069,Ses02M_script03_1_M010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.wav,59112,3.6945,False,0.109832763671875
iemocap_train_02070,Ses02M_script03_1_M011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.wav,145617,9.1010625,False,0.452850341796875
iemocap_train_02071,Ses02M_script03_1_M012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M012.wav,50221,3.1388125,False,0.343414306640625
iemocap_train_02072,Ses02M_script03_1_M014,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M014.wav,63557,3.9723125,False,0.3118896484375
iemocap_train_02073,Ses02M_script03_1_M015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M015.wav,53104,3.319,False,0.251983642578125
iemocap_train_02074,Ses02M_script03_1_M016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.wav,61034,3.814625,False,0.13128662109375
iemocap_train_02075,Ses02M_script03_1_M018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M018.wav,45896,2.8685,False,0.23370361328125
iemocap_train_02076,Ses02M_script03_1_M019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M019.wav,96838,6.052375,False,0.2744140625
iemocap_train_02077,Ses02M_script03_1_M020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M020.wav,41570,2.598125,False,0.217010498046875
iemocap_train_02078,Ses02M_script03_1_M021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M021.wav,219306,13.706625,True,0.3201904296875
iemocap_train_02079,Ses02M_script03_1_M022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M022.wav,76726,4.795375,False,0.440338134765625
iemocap_train_02080,Ses02M_script03_1_M024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.wav,58631,3.6644375,False,0.1507568359375
iemocap_train_02081,Ses02M_script03_1_M029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.wav,41330,2.583125,False,0.393524169921875
iemocap_train_02082,Ses02M_script03_1_M031,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.wav,40369,2.5230625,False,0.484893798828125
iemocap_train_02083,Ses02M_script03_2_M000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M000.wav,62231,3.8894375,False,0.228302001953125
iemocap_train_02084,Ses02M_script03_2_M001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M001.wav,58468,3.65425,False,0.280120849609375
iemocap_train_02085,Ses02M_script03_2_M003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M003.wav,65994,4.124625,False,0.1754150390625
iemocap_train_02086,Ses02M_script03_2_M005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M005.wav,42548,2.65925,False,0.388214111328125
iemocap_train_02087,Ses02M_script03_2_M007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M007.wav,33286,2.080375,False,0.543670654296875
iemocap_train_02088,Ses02M_script03_2_M010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M010.wav,37917,2.3698125,False,0.1060791015625
iemocap_train_02089,Ses02M_script03_2_M011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M011.wav,67441,4.2150625,False,0.2457275390625
iemocap_train_02090,Ses02M_script03_2_M012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M012.wav,106516,6.65725,False,0.2366943359375
iemocap_train_02091,Ses02M_script03_2_M016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M016.wav,46890,2.930625,False,0.2208251953125
iemocap_train_02092,Ses02M_script03_2_M018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M018.wav,52679,3.2924375,False,0.182891845703125
iemocap_train_02093,Ses02M_script03_2_M024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M024.wav,67441,4.2150625,False,0.10406494140625
iemocap_train_02094,Ses02M_script03_2_M026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M026.wav,48627,3.0391875,False,0.3629150390625
iemocap_train_02095,Ses02M_script03_2_M027,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M027.wav,61073,3.8170625,False,0.3814697265625
iemocap_train_02096,Ses02M_script03_2_M031,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M031.wav,75256,4.7035,False,0.379638671875
iemocap_train_02097,Ses02M_script03_2_M032,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M032.wav,42259,2.6411875,False,0.179443359375
iemocap_train_02098,Ses02M_script03_2_M033,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M033.wav,34154,2.134625,False,0.17425537109375
iemocap_train_02099,Ses02M_script03_2_M039,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M039.wav,28076,1.75475,False,0.765167236328125
iemocap_train_02100,Ses02M_script03_2_M040,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M040.wav,42548,2.65925,False,0.57843017578125
iemocap_train_02101,Ses02M_script03_2_M041,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M041.wav,39364,2.46025,False,0.57525634765625
iemocap_train_02102,Ses02M_script03_2_M042,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M042.wav,103622,6.476375,False,0.611602783203125
iemocap_train_02103,Ses02M_script03_2_M043,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M043.wav,34154,2.134625,False,0.3853759765625
iemocap_train_02104,Ses02M_script03_2_M044,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M044.wav,29523,1.8451875,False,0.30926513671875
iemocap_train_02105,Ses02M_script03_2_M045,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M045.wav,24313,1.5195625,False,0.4849853515625
iemocap_train_02106,Ses02M_script03_2_M046,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M046.wav,18524,1.15775,False,0.43353271484375
iemocap_train_02107,Ses02M_script03_2_M047,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M047.wav,156012,9.75075,False,0.964752197265625
iemocap_train_02108,Ses03F_impro01_F002,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav,29680,1.855,False,0.049713134765625
iemocap_train_02109,Ses03F_impro02_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F000.wav,30560,1.91,False,0.027862548828125
iemocap_train_02110,Ses03F_impro02_F001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F001.wav,16319,1.0199375,False,0.015289306640625
iemocap_train_02111,Ses03F_impro02_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F005.wav,18160,1.135,False,0.00714111328125
iemocap_train_02112,Ses03F_impro02_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F007.wav,87320,5.4575,False,0.13751220703125
iemocap_train_02113,Ses03F_impro02_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F008.wav,213280,13.33,True,0.080413818359375
iemocap_train_02114,Ses03F_impro02_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F010.wav,29119,1.8199375,False,0.03057861328125
iemocap_train_02115,Ses03F_impro02_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F011.wav,70440,4.4025,False,0.032623291015625
iemocap_train_02116,Ses03F_impro02_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F012.wav,16000,1.0,False,0.014617919921875
iemocap_train_02117,Ses03F_impro02_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F015.wav,29840,1.865,False,0.070098876953125
iemocap_train_02118,Ses03F_impro02_F018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F018.wav,59640,3.7275,False,0.068572998046875
iemocap_train_02119,Ses03F_impro02_F019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F019.wav,66160,4.135,False,0.04974365234375
iemocap_train_02120,Ses03F_impro02_F020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F020.wav,60640,3.79,False,0.08782958984375
iemocap_train_02121,Ses03F_impro02_F021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F021.wav,105920,6.62,False,0.08282470703125
iemocap_train_02122,Ses03F_impro02_F023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F023.wav,37239,2.3274375,False,0.022552490234375
iemocap_train_02123,Ses03F_impro02_F024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F024.wav,71360,4.46,False,0.189208984375
iemocap_train_02124,Ses03F_impro02_F025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F025.wav,31479,1.9674375,False,0.028900146484375
iemocap_train_02125,Ses03F_impro02_F026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F026.wav,36639,2.2899375,False,0.02386474609375
iemocap_train_02126,Ses03F_impro02_F027,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F027.wav,88520,5.5325,False,0.194000244140625
iemocap_train_02127,Ses03F_impro02_F028,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F028.wav,37360,2.335,False,0.014190673828125
iemocap_train_02128,Ses03F_impro02_F029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F029.wav,137840,8.615,False,0.0611572265625
iemocap_train_02129,Ses03F_impro02_F031,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F031.wav,69360,4.335,False,0.324554443359375
iemocap_train_02130,Ses03F_impro02_F032,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F032.wav,23039,1.4399375,False,0.020172119140625
iemocap_train_02131,Ses03F_impro02_F034,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F034.wav,48800,3.05,False,0.037017822265625
iemocap_train_02132,Ses03F_impro02_F035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F035.wav,56078,3.504875,False,0.151641845703125
